dataset,representation,model,method,split,split_scheme,source_row_count,used_row_count,n_train,n_eval,feature_count,draw_count,student_df,parameter_count,runtime_seconds_mean,runtime_seconds_std,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,mean_log_predictive_density_mean,mean_log_predictive_density_std,coverage_90_mean,coverage_90_std,predictive_sd_mean_mean,predictive_sd_mean_std,seed
freesolv,moladt_featurized,bayes_gp_rbf_screened,laplace,test,moleculenet_random_like:513/64/65,642,642,513,65,24,2000,,4,72.45589491695864,,0.7377493540510924,,0.5305560912399211,,0.938939281214866,,-1.1108359510212973,,0.9692307692307692,,1.0629954809959432,,aggregate
freesolv,moladt_featurized,bayes_gp_rbf_screened,laplace,train,moleculenet_random_like:513/64/65,642,642,513,513,24,2000,,4,72.45589491695864,,0.5095171409441692,,0.3311270330030776,,0.982355701499055,,-0.875979988018315,,0.9551656920077972,,0.7413472465439911,,aggregate
freesolv,moladt_featurized,bayes_gp_rbf_screened,laplace,valid,moleculenet_random_like:513/64/65,642,642,513,64,24,2000,,4,72.45589491695864,,1.1273440414518725,,0.7689845109884539,,0.9360397381550043,,-1.5352762498360937,,0.90625,,1.1345333572018377,,aggregate
