dataset,representation,target,model,method,parameter_type,parameter_name,feature_group,equation_term,draw_count,runtime_seconds,posterior_mean,posterior_abs_mean,posterior_sd,posterior_median,posterior_p05,posterior_p95,importance_rank
freesolv,moladt_small_descriptors,expt,atom_bag10_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,atom_bag,target_mean,1,0.21668524999404326,-3.8583535528596196,3.8583535528596196,0.0,-3.8583535528596196,-3.8583535528596196,-3.8583535528596196,4
freesolv,moladt_small_descriptors,expt,atom_bag10_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,atom_bag,target_scale,1,0.21668524999404326,3.884866415194803,3.884866415194803,0.0,3.884866415194803,3.884866415194803,3.884866415194803,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.22531416699348483,2.1995537324740626,2.1995537324740626,0.0,2.1995537324740626,2.1995537324740626,2.1995537324740626,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.22531416699348483,2.484884934271981,2.484884934271981,0.0,2.484884934271981,2.484884934271981,2.484884934271981,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.22531416699348483,0.08995248526289383,0.08995248526289383,0.0,0.08995248526289383,0.08995248526289383,0.08995248526289383,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.22531416699348483,-3.749566724436742,3.749566724436742,0.0,-3.749566724436742,-3.749566724436742,-3.749566724436742,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.22531416699348483,3.738548266350003,3.738548266350003,0.0,3.738548266350003,3.738548266350003,3.738548266350003,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.20538162500452017,2.4001630804517426,2.4001630804517426,0.0,2.4001630804517426,2.4001630804517426,2.4001630804517426,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.20538162500452017,2.7542959130244205,2.7542959130244205,0.0,2.7542959130244205,2.7542959130244205,2.7542959130244205,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.20538162500452017,0.09502001744452783,0.09502001744452783,0.0,0.09502001744452783,0.09502001744452783,0.09502001744452783,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.20538162500452017,-3.861681109185441,3.861681109185441,0.0,-3.861681109185441,-3.861681109185441,-3.861681109185441,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.20538162500452017,3.9255327093981456,3.9255327093981456,0.0,3.9255327093981456,3.9255327093981456,3.9255327093981456,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.2284792499995092,2.2626178593746875,2.2626178593746875,0.0,2.2626178593746875,2.2626178593746875,2.2626178593746875,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.2284792499995092,2.5638800239345167,2.5638800239345167,0.0,2.5638800239345167,2.5638800239345167,2.5638800239345167,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.2284792499995092,0.08081164404065475,0.08081164404065475,0.0,0.08081164404065475,0.08081164404065475,0.08081164404065475,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.2284792499995092,-3.8159792027729633,3.8159792027729633,0.0,-3.8159792027729633,-3.8159792027729633,-3.8159792027729633,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.2284792499995092,3.9197095336249537,3.9197095336249537,0.0,3.9197095336249537,3.9197095336249537,3.9197095336249537,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.21059141700243345,2.119568062787757,2.119568062787757,0.0,2.119568062787757,2.119568062787757,2.119568062787757,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.21059141700243345,2.625799143281745,2.625799143281745,0.0,2.625799143281745,2.625799143281745,2.625799143281745,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.21059141700243345,0.09852344749173325,0.09852344749173325,0.0,0.09852344749173325,0.09852344749173325,0.09852344749173325,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.21059141700243345,-3.840623916811092,3.840623916811092,0.0,-3.840623916811092,-3.840623916811092,-3.840623916811092,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.21059141700243345,3.841045129516745,3.841045129516745,0.0,3.841045129516745,3.841045129516745,3.841045129516745,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.19515495800442295,2.5156442916760793,2.5156442916760793,0.0,2.5156442916760793,2.5156442916760793,2.5156442916760793,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.19515495800442295,2.8444474503828237,2.8444474503828237,0.0,2.8444474503828237,2.8444474503828237,2.8444474503828237,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.19515495800442295,0.08885188287830682,0.08885188287830682,0.0,0.08885188287830682,0.08885188287830682,0.08885188287830682,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.19515495800442295,-3.81317157712305,3.81317157712305,0.0,-3.81317157712305,-3.81317157712305,-3.81317157712305,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.19515495800442295,3.8833749762626835,3.8833749762626835,0.0,3.8833749762626835,3.8833749762626835,3.8833749762626835,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.21005041700118454,2.110653656761752,2.110653656761752,0.0,2.110653656761752,2.110653656761752,2.110653656761752,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.21005041700118454,2.5119668172224876,2.5119668172224876,0.0,2.5119668172224876,2.5119668172224876,2.5119668172224876,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.21005041700118454,0.09130825732085723,0.09130825732085723,0.0,0.09130825732085723,0.09130825732085723,0.09130825732085723,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.21005041700118454,-3.7891334488734834,3.7891334488734834,0.0,-3.7891334488734834,-3.7891334488734834,-3.7891334488734834,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.21005041700118454,3.7810839428508647,3.7810839428508647,0.0,3.7810839428508647,3.7810839428508647,3.7810839428508647,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.22420749999582767,2.0766135549404656,2.0766135549404656,0.0,2.0766135549404656,2.0766135549404656,2.0766135549404656,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.22420749999582767,2.5395942101815363,2.5395942101815363,0.0,2.5395942101815363,2.5395942101815363,2.5395942101815363,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.22420749999582767,0.0925334841525777,0.0925334841525777,0.0,0.0925334841525777,0.0925334841525777,0.0925334841525777,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.22420749999582767,-3.774991334488735,3.774991334488735,0.0,-3.774991334488735,-3.774991334488735,-3.774991334488735,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.22420749999582767,3.755608636483241,3.755608636483241,0.0,3.755608636483241,3.755608636483241,3.755608636483241,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.19816916599666,2.3680887567845805,2.3680887567845805,0.0,2.3680887567845805,2.3680887567845805,2.3680887567845805,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.19816916599666,2.739900427602223,2.739900427602223,0.0,2.739900427602223,2.739900427602223,2.739900427602223,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.19816916599666,0.08893455212112075,0.08893455212112075,0.0,0.08893455212112075,0.08893455212112075,0.08893455212112075,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.19816916599666,-3.8188041594454067,3.8188041594454067,0.0,-3.8188041594454067,-3.8188041594454067,-3.8188041594454067,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.19816916599666,3.9549117992014398,3.9549117992014398,0.0,3.9549117992014398,3.9549117992014398,3.9549117992014398,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.2038982500016573,2.2686075486780313,2.2686075486780313,0.0,2.2686075486780313,2.2686075486780313,2.2686075486780313,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.2038982500016573,2.514543589448151,2.514543589448151,0.0,2.514543589448151,2.514543589448151,2.514543589448151,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.2038982500016573,0.0876737543478625,0.0876737543478625,0.0,0.0876737543478625,0.0876737543478625,0.0876737543478625,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.2038982500016573,-3.8090294627383017,3.8090294627383017,0.0,-3.8090294627383017,-3.8090294627383017,-3.8090294627383017,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.2038982500016573,3.8526536931316926,3.8526536931316926,0.0,3.8526536931316926,3.8526536931316926,3.8526536931316926,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.21264441600214923,2.635202491380143,2.635202491380143,0.0,2.635202491380143,2.635202491380143,2.635202491380143,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.21264441600214923,2.9373417129458566,2.9373417129458566,0.0,2.9373417129458566,2.9373417129458566,2.9373417129458566,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.21264441600214923,0.09543777004112321,0.09543777004112321,0.0,0.09543777004112321,0.09543777004112321,0.09543777004112321,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.21264441600214923,-3.786429809358752,3.786429809358752,0.0,-3.786429809358752,-3.786429809358752,-3.786429809358752,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.21264441600214923,3.8566618510427095,3.8566618510427095,0.0,3.8566618510427095,3.8566618510427095,3.8566618510427095,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.21345704199484317,2.6702214994855447,2.6702214994855447,0.0,2.6702214994855447,2.6702214994855447,2.6702214994855447,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.21345704199484317,2.8950898304656514,2.8950898304656514,0.0,2.8950898304656514,2.8950898304656514,2.8950898304656514,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.21345704199484317,0.09798107205069566,0.09798107205069566,0.0,0.09798107205069566,0.09798107205069566,0.09798107205069566,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.21345704199484317,-3.729168110918544,3.729168110918544,0.0,-3.729168110918544,-3.729168110918544,-3.729168110918544,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.21345704199484317,3.8012999237611993,3.8012999237611993,0.0,3.8012999237611993,3.8012999237611993,3.8012999237611993,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.20438400000421098,2.242603540814397,2.242603540814397,0.0,2.242603540814397,2.242603540814397,2.242603540814397,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.20438400000421098,2.7023872192293545,2.7023872192293545,0.0,2.7023872192293545,2.7023872192293545,2.7023872192293545,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.20438400000421098,0.09417395874796292,0.09417395874796292,0.0,0.09417395874796292,0.09417395874796292,0.09417395874796292,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.20438400000421098,-3.793466204506066,3.793466204506066,0.0,-3.793466204506066,-3.793466204506066,-3.793466204506066,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.20438400000421098,3.8669613029520447,3.8669613029520447,0.0,3.8669613029520447,3.8669613029520447,3.8669613029520447,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.22284025000408292,1.924296458957459,1.924296458957459,0.0,1.924296458957459,1.924296458957459,1.924296458957459,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.22284025000408292,2.4703795476359316,2.4703795476359316,0.0,2.4703795476359316,2.4703795476359316,2.4703795476359316,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.22284025000408292,0.08474710380114213,0.08474710380114213,0.0,0.08474710380114213,0.08474710380114213,0.08474710380114213,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.22284025000408292,-3.750433275563258,3.750433275563258,0.0,-3.750433275563258,-3.750433275563258,-3.750433275563258,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.22284025000408292,3.8275011853084315,3.8275011853084315,0.0,3.8275011853084315,3.8275011853084315,3.8275011853084315,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.2022872909947182,2.656218794068974,2.656218794068974,0.0,2.656218794068974,2.656218794068974,2.656218794068974,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.2022872909947182,2.7841081365946754,2.7841081365946754,0.0,2.7841081365946754,2.7841081365946754,2.7841081365946754,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.2022872909947182,0.09430108798745997,0.09430108798745997,0.0,0.09430108798745997,0.09430108798745997,0.09430108798745997,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.2022872909947182,-3.7911091854419414,3.7911091854419414,0.0,-3.7911091854419414,-3.7911091854419414,-3.7911091854419414,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.2022872909947182,3.7706734569703952,3.7706734569703952,0.0,3.7706734569703952,3.7706734569703952,3.7706734569703952,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.2048643749949406,2.0451335009111267,2.0451335009111267,0.0,2.0451335009111267,2.0451335009111267,2.0451335009111267,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.2048643749949406,2.4437731192602503,2.4437731192602503,0.0,2.4437731192602503,2.4437731192602503,2.4437731192602503,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.2048643749949406,0.087833552024598,0.087833552024598,0.0,0.087833552024598,0.087833552024598,0.087833552024598,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.2048643749949406,-3.7432928942807626,3.7432928942807626,0.0,-3.7432928942807626,-3.7432928942807626,-3.7432928942807626,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.2048643749949406,3.826399256642203,3.826399256642203,0.0,3.826399256642203,3.826399256642203,3.826399256642203,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.2107571669985191,2.1388103391010653,2.1388103391010653,0.0,2.1388103391010653,2.1388103391010653,2.1388103391010653,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.2107571669985191,2.5282754662152263,2.5282754662152263,0.0,2.5282754662152263,2.5282754662152263,2.5282754662152263,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.2107571669985191,0.08887465107348877,0.08887465107348877,0.0,0.08887465107348877,0.08887465107348877,0.08887465107348877,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.2107571669985191,-3.971646447140381,3.971646447140381,0.0,-3.971646447140381,-3.971646447140381,-3.971646447140381,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.2107571669985191,3.8697895221907825,3.8697895221907825,0.0,3.8697895221907825,3.8697895221907825,3.8697895221907825,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.22146758400049293,2.1771203862734834,2.1771203862734834,0.0,2.1771203862734834,2.1771203862734834,2.1771203862734834,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.22146758400049293,2.546938182794523,2.546938182794523,0.0,2.546938182794523,2.546938182794523,2.546938182794523,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.22146758400049293,0.07120479867501937,0.07120479867501937,0.0,0.07120479867501937,0.07120479867501937,0.07120479867501937,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.22146758400049293,-3.6801559792027727,3.6801559792027727,0.0,-3.6801559792027727,-3.6801559792027727,-3.6801559792027727,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.22146758400049293,3.856507180854516,3.856507180854516,0.0,3.856507180854516,3.856507180854516,3.856507180854516,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.2155691250009113,2.1683924043517884,2.1683924043517884,0.0,2.1683924043517884,2.1683924043517884,2.1683924043517884,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.2155691250009113,2.4607852810896658,2.4607852810896658,0.0,2.4607852810896658,2.4607852810896658,2.4607852810896658,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.2155691250009113,0.0803474603070424,0.0803474603070424,0.0,0.0803474603070424,0.0803474603070424,0.0803474603070424,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.2155691250009113,-3.7781975736568456,3.7781975736568456,0.0,-3.7781975736568456,-3.7781975736568456,-3.7781975736568456,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.2155691250009113,3.862400795555192,3.862400795555192,0.0,3.862400795555192,3.862400795555192,3.862400795555192,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.21307812500162981,2.1653060987114525,2.1653060987114525,0.0,2.1653060987114525,2.1653060987114525,2.1653060987114525,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.21307812500162981,2.5282431792348286,2.5282431792348286,0.0,2.5282431792348286,2.5282431792348286,2.5282431792348286,2
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,adjacency_graph,noise_variance,1,0.21307812500162981,0.0848562337034942,0.0848562337034942,0.0,0.0848562337034942,0.0848562337034942,0.0848562337034942,3
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,adjacency_graph,target_mean,1,0.21307812500162981,-3.8740901213171584,3.8740901213171584,0.0,-3.8740901213171584,-3.8740901213171584,-3.8740901213171584,4
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,adjacency_graph,target_scale,1,0.21307812500162981,3.898384624642987,3.898384624642987,0.0,3.898384624642987,3.898384624642987,3.898384624642987,5
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,signal_variance,adjacency_graph,signal_variance,1,0.20503641699906439,2.514160131266362,2.514160131266362,0.0,2.514160131266362,2.514160131266362,2.514160131266362,1
freesolv,moladt_small_descriptors,expt,adjacency_graph20_rbf_gp,empirical_bayes_exact_gp,kernel_hyperparameter,lengthscale,adjacency_graph,lengthscale,1,0.20503641699906439,2.8340385732464557,2.8340385732464557,0.0,2.8340385732464557,2.8340385732464557,2.8340385732464557,2
