dataset,representation,model,method,split,split_scheme,source_row_count,used_row_count,n_train,n_eval,feature_count,draw_count,runtime_seconds,seed,parameter_count,student_df,rmse,mae,r2,mean_log_predictive_density,coverage_90,predictive_sd_mean,selection_nll,final_nll
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.22751783399871783,5,5,,3.1533650529211954,1.7720584764776381,0.4788553115755696,-2.041657760709317,0.8307692307692308,1.8131212592061172,,393.619697102398
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.2030939589967602,6,5,,0.9256551902369301,0.625757958703726,0.9392511832870386,-1.4492733819188803,0.9376083188908145,1.2828395875151177,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.2030939589967602,6,5,,2.731074846431394,1.6015688340594996,0.595039612557998,-2.0867066460036208,0.75,1.675673760591077,359.8167987737823,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.2030939589967602,6,5,,2.649793948096311,1.4714409027885793,0.6613405618706618,-1.911946999432285,0.9076923076923077,1.7331929425243815,,399.3738344887483
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.20482204200379783,7,5,,0.9237547679116027,0.6120795065186088,0.9454443441582798,-1.4496843856984998,0.9358752166377816,1.2891322253996937,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.20482204200379783,7,5,,1.4262107781727085,0.8715893119551685,0.7600372233871215,-1.5639565600648737,0.984375,1.7375440852477957,363.45043197215574,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.20482204200379783,7,5,,1.3309920520016656,0.9969605600557753,0.7518306877115329,-1.741056793834356,0.9076923076923077,1.704829470639267,,381.7307125572146
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.1961456669960171,8,5,,0.914264380164631,0.6129630837769598,0.943685056339807,-1.4400319727743751,0.9393414211438474,1.272130705218265,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.1961456669960171,8,5,,1.3854366644749903,0.9216779077095208,0.8275505583597114,-1.7879826084218928,0.875,1.420887003384626,352.05057105290973,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.1961456669960171,8,5,,1.9977846267227983,1.2846425908542238,0.7198087081642629,-2.004429104330468,0.8461538461538461,1.5507221643486584,,385.4276655527432
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.22272391700244043,9,5,,0.975159969035066,0.6557317954445899,0.936066481505776,-1.4891664220378082,0.9341421143847487,1.321470774333271,,
