dataset,representation,model,method,split_scheme,source_row_count,used_row_count,train_n_eval,valid_n_eval,test_n_eval,train_rmse,valid_rmse,test_rmse,test_minus_train_rmse,train_mae,valid_mae,test_mae,test_minus_train_mae,train_r2,valid_r2,test_r2,train_mean_log_predictive_density,test_mean_log_predictive_density,fit_runtime_seconds
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,64,65,0.04545745392869427,1.1177673038215503,0.6384320681753162,0.5929746142466219,0.026747203152994316,0.664860588145261,0.4120496563860762,0.3853024532330819,0.9998640307057091,0.9386481326462534,0.9617567626653868,0.46258021527589954,-0.9822591127175025,2.0290691669797525
