dataset,representation,target,model,method,parameter_type,parameter_name,feature_group,equation_term,draw_count,runtime_seconds,posterior_mean,posterior_abs_mean,posterior_sd,posterior_median,posterior_p05,posterior_p95,importance_rank
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.6172297499724664,0.0018217805010405249,0.0018217805010405249,0.0,0.0018217805010405249,0.0018217805010405249,0.0018217805010405249,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.6172297499724664,-3.840623916811092,3.840623916811092,0.0,-3.840623916811092,-3.840623916811092,-3.840623916811092,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.6172297499724664,3.841045129516745,3.841045129516745,0.0,3.841045129516745,3.841045129516745,3.841045129516745,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.4647684579831548,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.4647684579831548,4.010764633491774,4.010764633491774,0.0,4.010764633491774,4.010764633491774,4.010764633491774,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.4647684579831548,0.24290037447843416,0.24290037447843416,0.0,0.24290037447843416,0.24290037447843416,0.24290037447843416,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.4647684579831548,0.0012474119922083284,0.0012474119922083284,0.0,0.0012474119922083284,0.0012474119922083284,0.0012474119922083284,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.4647684579831548,-3.81317157712305,3.81317157712305,0.0,-3.81317157712305,-3.81317157712305,-3.81317157712305,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.4647684579831548,3.8833749762626835,3.8833749762626835,0.0,3.8833749762626835,3.8833749762626835,3.8833749762626835,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.5549321249709465,0.00038615419757111413,0.00038615419757111413,0.0,0.00038615419757111413,0.00038615419757111413,0.00038615419757111413,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.5549321249709465,4.511444374536193,4.511444374536193,0.0,4.511444374536193,4.511444374536193,4.511444374536193,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.5549321249709465,0.2577717256535027,0.2577717256535027,0.0,0.2577717256535027,0.2577717256535027,0.2577717256535027,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.5549321249709465,0.0011775882554924827,0.0011775882554924827,0.0,0.0011775882554924827,0.0011775882554924827,0.0011775882554924827,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.5549321249709465,-3.7891334488734834,3.7891334488734834,0.0,-3.7891334488734834,-3.7891334488734834,-3.7891334488734834,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.5549321249709465,3.7810839428508647,3.7810839428508647,0.0,3.7810839428508647,3.7810839428508647,3.7810839428508647,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.5285770000191405,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.5285770000191405,5.0714596756705985,5.0714596756705985,0.0,5.0714596756705985,5.0714596756705985,5.0714596756705985,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.5285770000191405,0.214585820328183,0.214585820328183,0.0,0.214585820328183,0.214585820328183,0.214585820328183,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.5285770000191405,0.0018352071830113603,0.0018352071830113603,0.0,0.0018352071830113603,0.0018352071830113603,0.0018352071830113603,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.5285770000191405,-3.774991334488735,3.774991334488735,0.0,-3.774991334488735,-3.774991334488735,-3.774991334488735,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.5285770000191405,3.755608636483241,3.755608636483241,0.0,3.755608636483241,3.755608636483241,3.755608636483241,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.39071037498069927,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.39071037498069927,4.106862354602149,4.106862354602149,0.0,4.106862354602149,4.106862354602149,4.106862354602149,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.39071037498069927,0.23265745478824146,0.23265745478824146,0.0,0.23265745478824146,0.23265745478824146,0.23265745478824146,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.39071037498069927,0.001535085121656605,0.001535085121656605,0.0,0.001535085121656605,0.001535085121656605,0.001535085121656605,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.39071037498069927,-3.8188041594454067,3.8188041594454067,0.0,-3.8188041594454067,-3.8188041594454067,-3.8188041594454067,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.39071037498069927,3.9549117992014398,3.9549117992014398,0.0,3.9549117992014398,3.9549117992014398,3.9549117992014398,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.5211633750004694,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.5211633750004694,4.426772637498004,4.426772637498004,0.0,4.426772637498004,4.426772637498004,4.426772637498004,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.5211633750004694,0.2256843280189057,0.2256843280189057,0.0,0.2256843280189057,0.2256843280189057,0.2256843280189057,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.5211633750004694,0.0017333838972991185,0.0017333838972991185,0.0,0.0017333838972991185,0.0017333838972991185,0.0017333838972991185,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.5211633750004694,-3.8090294627383017,3.8090294627383017,0.0,-3.8090294627383017,-3.8090294627383017,-3.8090294627383017,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.5211633750004694,3.8526536931316926,3.8526536931316926,0.0,3.8526536931316926,3.8526536931316926,3.8526536931316926,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.41018629097379744,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.41018629097379744,4.0358412005524915,4.0358412005524915,0.0,4.0358412005524915,4.0358412005524915,4.0358412005524915,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.41018629097379744,0.2377203804258811,0.2377203804258811,0.0,0.2377203804258811,0.2377203804258811,0.2377203804258811,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.41018629097379744,0.002123436082663038,0.002123436082663038,0.0,0.002123436082663038,0.002123436082663038,0.002123436082663038,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.41018629097379744,-3.786429809358752,3.786429809358752,0.0,-3.786429809358752,-3.786429809358752,-3.786429809358752,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.41018629097379744,3.8566618510427095,3.8566618510427095,0.0,3.8566618510427095,3.8566618510427095,3.8566618510427095,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.5288378749974072,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.5288378749974072,5.142688769231483,5.142688769231483,0.0,5.142688769231483,5.142688769231483,5.142688769231483,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.5288378749974072,0.21229115989039324,0.21229115989039324,0.0,0.21229115989039324,0.21229115989039324,0.21229115989039324,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.5288378749974072,0.0019475623327598589,0.0019475623327598589,0.0,0.0019475623327598589,0.0019475623327598589,0.0019475623327598589,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.5288378749974072,-3.729168110918544,3.729168110918544,0.0,-3.729168110918544,-3.729168110918544,-3.729168110918544,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.5288378749974072,3.8012999237611993,3.8012999237611993,0.0,3.8012999237611993,3.8012999237611993,3.8012999237611993,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.5648433750029653,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.5648433750029653,4.715315207935534,4.715315207935534,0.0,4.715315207935534,4.715315207935534,4.715315207935534,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.5648433750029653,0.23104450883836236,0.23104450883836236,0.0,0.23104450883836236,0.23104450883836236,0.23104450883836236,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.5648433750029653,0.0013993377764587773,0.0013993377764587773,0.0,0.0013993377764587773,0.0013993377764587773,0.0013993377764587773,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.5648433750029653,-3.793466204506066,3.793466204506066,0.0,-3.793466204506066,-3.793466204506066,-3.793466204506066,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.5648433750029653,3.8669613029520447,3.8669613029520447,0.0,3.8669613029520447,3.8669613029520447,3.8669613029520447,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.5248155000153929,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.5248155000153929,5.274189366524522,5.274189366524522,0.0,5.274189366524522,5.274189366524522,5.274189366524522,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.5248155000153929,0.21293078092119708,0.21293078092119708,0.0,0.21293078092119708,0.21293078092119708,0.21293078092119708,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.5248155000153929,0.0019099993207453325,0.0019099993207453325,0.0,0.0019099993207453325,0.0019099993207453325,0.0019099993207453325,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.5248155000153929,-3.750433275563258,3.750433275563258,0.0,-3.750433275563258,-3.750433275563258,-3.750433275563258,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.5248155000153929,3.8275011853084315,3.8275011853084315,0.0,3.8275011853084315,3.8275011853084315,3.8275011853084315,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.5666019589989446,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
