dataset,representation,model,method,split,split_scheme,source_row_count,used_row_count,n_train,n_eval,feature_count,draw_count,runtime_seconds,seed,parameter_count,student_df,rmse,mae,r2,mean_log_predictive_density,coverage_90,predictive_sd_mean,selection_nll,final_nll
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,8396,1,0.5666019589989446,13,6,,1.237133481725001,0.7483798689647415,0.9324432482509473,-1.3922556254300482,0.9375,1.2407277942738504,172.1712210632972,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,8396,1,0.5666019589989446,13,6,,0.8919004948428695,0.6204811481981892,0.9597891142969195,-1.2972283118794465,0.9384615384615385,1.1138717218416507,,152.38885375803193
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,8396,1,0.7219897499890067,14,6,,0.029610289766309143,0.016226035133555288,0.9999401168347466,0.7576881317845723,0.9982668977469671,0.1843885791798666,,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,8396,1,0.7219897499890067,14,6,,0.960477555696936,0.6256269322788192,0.9413393495748916,-1.2310617605205976,0.875,1.0602378804964425,156.62148335243552,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,8396,1,0.7219897499890067,14,6,,0.9358953906726505,0.6375738652124417,0.9442973705780742,-1.3002055822246108,0.9230769230769231,1.1711755792836145,,142.7913871156626
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,8396,1,0.4935168329975568,15,6,,0.028144334926414317,0.015571936562237015,0.9999471058926878,0.7384513892689833,1.0,0.1883608730078767,,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,8396,1,0.4935168329975568,15,6,,0.8115720050987886,0.5528410806826858,0.9473638539634711,-1.1263151012628239,0.953125,1.0251115824446442,166.82891892018932,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,8396,1,0.4935168329975568,15,6,,0.8256114543703702,0.5608359111150794,0.9355694375662374,-1.0836519456941713,0.9230769230769231,1.1489520387859067,,155.14026108332064
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,8396,1,0.5550971659831703,16,6,,0.03679392096645111,0.020619800555706974,0.9999089743364316,0.6197709487385307,0.9982668977469671,0.21114125198889735,,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,8396,1,0.5550971659831703,16,6,,0.9000634445162649,0.6089259009684713,0.9277043100398965,-1.2879927443824162,0.875,1.0539100302985298,143.58570523939818,
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,8396,1,0.5550971659831703,16,6,,0.8756945584787312,0.6486066854139885,0.9394308770067857,-1.2454347441146103,0.9384615384615385,1.2140491622586034,,147.09028626716236
freesolv,moladt,moladt_wl_system_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,8396,1,0.7812087920028716,17,6,,0.015157933116977556,0.007919849266789474,0.999984598419251,1.1208484455341388,1.0,0.12909146473602348,,
